order_time,delivery_time,driver_rating,food_type,distance_km,weather_condition,packaging_type,customer_past_complaints,city,complaint
2025-07-09 01:45:43,2025-07-09 02:27:43,1.7,Burger,11.68,Storm,Paper,5,Wakad,1
2025-07-09 04:03:04,2025-07-09 05:21:04,4.8,Chinese,14.94,Storm,Paper,4,Shivaji Nagar,1
2025-07-10 00:45:53,2025-07-10 01:19:53,2.4,Chinese,4.81,Storm,Plastic,2,Kothrud,0
2025-07-09 09:26:23,2025-07-09 10:29:23,2.2,Indian,12.33,Rain,Paper,2,Kharadi,1
2025-07-09 17:25:46,2025-07-09 18:55:46,1.7,Burger,2.39,Clear,Paper,2,Koregaon Park,1
2025-07-10 05:08:27,2025-07-10 06:05:27,3.3,Pizza,5.31,Clear,Paper,5,Aundh,0
2025-07-09 09:23:58,2025-07-09 10:36:58,2.7,Burger,6.95,Fog,Paper,5,Bavdhan,1
2025-07-10 09:26:58,2025-07-10 10:13:58,2.8,Sandwich,13.38,Clear,Foil,0,Kharadi,0
2025-07-10 07:59:42,2025-07-10 09:11:42,4.7,Pizza,7.22,Storm,Paper,5,Baner,1
2025-07-10 03:05:03,2025-07-10 03:54:03,4.1,Burger,10.0,Fog,Plastic,2,Bavdhan,0
2025-07-08 13:09:24,2025-07-08 14:38:24,2.2,Sandwich,4.22,Fog,Plastic,1,Shivaji Nagar,1
2025-07-09 20:45:49,2025-07-09 21:31:49,2.4,Dessert,8.36,Storm,Plastic,2,Bavdhan,0
2025-07-10 04:15:20,2025-07-10 05:31:20,3.5,Dessert,4.14,Clear,Box,2,Pimple Saudagar,0
2025-07-10 02:21:11,2025-07-10 03:43:11,1.2,Chinese,5.18,Storm,Plastic,0,Baner,1
2025-07-09 22:57:01,2025-07-10 00:22:01,1.7,Indian,14.63,Fog,Box,4,Kharadi,1
2025-07-09 18:20:54,2025-07-09 19:08:54,1.0,Chinese,10.16,Storm,Paper,2,Hadapsar,0
2025-07-10 08:47:07,2025-07-10 09:29:07,4.4,Indian,4.45,Storm,Paper,1,Magarpatta,1
2025-07-09 07:25:04,2025-07-09 08:16:04,3.8,Sandwich,2.64,Storm,Plastic,0,Shivaji Nagar,0
2025-07-10 10:10:29,2025-07-10 10:53:29,2.4,Chinese,1.22,Clear,Plastic,3,Baner,1
2025-07-09 07:37:13,2025-07-09 09:05:13,1.7,Dessert,1.38,Clear,Plastic,0,Shivaji Nagar,1
2025-07-09 21:26:44,2025-07-09 22:28:44,1.0,Sandwich,3.22,Storm,Plastic,1,Magarpatta,1
2025-07-10 08:22:32,2025-07-10 09:23:32,1.5,Dessert,10.89,Fog,Plastic,2,Kharadi,1
2025-07-08 13:28:55,2025-07-08 14:35:55,4.2,Dessert,14.05,Storm,Box,2,Hinjewadi,0
2025-07-08 10:53:01,2025-07-08 11:43:01,2.5,Dessert,14.4,Clear,Foil,5,Baner,1
2025-07-08 12:36:58,2025-07-08 13:46:58,1.8,Chinese,8.57,Clear,Foil,1,Magarpatta,0
2025-07-09 18:59:06,2025-07-09 20:12:06,4.4,Indian,14.65,Storm,Box,2,Wakad,1
2025-07-10 09:40:40,2025-07-10 10:50:40,2.1,Burger,10.41,Storm,Paper,4,Pashan,1
2025-07-08 19:05:48,2025-07-08 20:32:48,3.3,Burger,10.34,Fog,Paper,1,Camp,1
2025-07-08 12:18:30,2025-07-08 13:14:30,4.2,Burger,14.57,Fog,Paper,5,Shivaji Nagar,0
2025-07-08 19:12:48,2025-07-08 19:37:48,3.0,Chinese,6.83,Rain,Paper,0,Viman Nagar,0
2025-07-10 07:00:47,2025-07-10 08:21:47,4.3,Burger,5.91,Fog,Paper,2,Bavdhan,0
2025-07-08 14:51:16,2025-07-08 15:41:16,3.2,Dessert,14.15,Fog,Box,5,Magarpatta,0
2025-07-09 13:34:04,2025-07-09 14:13:04,3.2,Sandwich,1.84,Clear,Box,5,Hinjewadi,1
2025-07-08 13:08:11,2025-07-08 13:36:11,1.5,Pizza,2.68,Fog,Plastic,5,Kharadi,0
2025-07-08 11:24:27,2025-07-08 12:16:27,1.8,Indian,1.9,Fog,Paper,5,Bavdhan,1
2025-07-10 01:26:25,2025-07-10 02:53:25,1.3,Chinese,1.33,Storm,Box,1,Kharadi,1
2025-07-10 03:16:27,2025-07-10 04:14:27,3.0,Dessert,3.56,Fog,Plastic,1,Baner,0
2025-07-08 21:42:28,2025-07-08 22:06:28,4.0,Burger,8.15,Fog,Paper,1,Hadapsar,0
2025-07-09 15:24:46,2025-07-09 16:36:46,4.4,Indian,8.63,Fog,Paper,5,Hinjewadi,1
2025-07-10 01:40:27,2025-07-10 02:37:27,2.4,Indian,4.13,Storm,Paper,2,Koregaon Park,0
2025-07-09 02:21:35,2025-07-09 02:47:35,3.2,Chinese,7.24,Fog,Box,5,Baner,0
2025-07-08 22:48:01,2025-07-09 00:15:01,4.9,Dessert,11.95,Fog,Plastic,3,Hinjewadi,1
2025-07-10 00:41:08,2025-07-10 01:21:08,2.8,Indian,10.7,Storm,Plastic,0,Koregaon Park,0
2025-07-08 16:42:09,2025-07-08 17:04:09,3.4,Dessert,12.47,Rain,Foil,4,Viman Nagar,1
2025-07-09 11:45:59,2025-07-09 12:16:59,4.6,Chinese,5.31,Clear,Plastic,0,Pashan,0
2025-07-09 23:06:57,2025-07-09 23:31:57,2.2,Pizza,7.52,Clear,Foil,1,Shivaji Nagar,0
2025-07-09 20:51:02,2025-07-09 21:44:02,2.2,Indian,13.57,Fog,Box,5,Pimple Saudagar,1
2025-07-10 01:45:46,2025-07-10 02:27:46,3.4,Dessert,7.4,Rain,Box,2,Kothrud,1
2025-07-09 19:52:41,2025-07-09 21:21:41,4.5,Dessert,6.35,Clear,Foil,4,Camp,1
2025-07-10 03:11:47,2025-07-10 04:19:47,4.1,Sandwich,14.06,Storm,Plastic,1,Hadapsar,1
2025-07-08 11:17:17,2025-07-08 12:32:17,1.7,Chinese,6.55,Clear,Plastic,5,Baner,0
2025-07-08 19:37:37,2025-07-08 20:51:37,1.2,Indian,8.76,Clear,Paper,5,Baner,0
2025-07-08 17:53:41,2025-07-08 18:49:41,2.6,Chinese,11.18,Storm,Foil,0,Kharadi,1
2025-07-09 15:17:49,2025-07-09 15:53:49,1.2,Indian,6.92,Clear,Plastic,0,Kharadi,1
2025-07-09 00:56:04,2025-07-09 01:42:04,3.5,Indian,5.83,Storm,Paper,1,Kothrud,1
2025-07-09 13:52:51,2025-07-09 14:29:51,2.9,Indian,6.84,Rain,Foil,0,Hadapsar,1
2025-07-09 17:59:09,2025-07-09 19:05:09,3.3,Indian,1.54,Clear,Foil,0,Aundh,0
2025-07-08 23:10:14,2025-07-09 00:23:14,2.8,Indian,9.16,Rain,Plastic,2,Baner,1
2025-07-09 05:11:02,2025-07-09 05:51:02,4.0,Pizza,7.07,Clear,Foil,4,Magarpatta,1
2025-07-09 23:29:18,2025-07-09 23:55:18,1.4,Burger,5.33,Rain,Foil,3,Hadapsar,1
2025-07-09 19:50:12,2025-07-09 20:14:12,2.1,Pizza,12.21,Rain,Foil,2,Bavdhan,1
2025-07-09 11:33:57,2025-07-09 12:24:57,4.7,Chinese,4.54,Clear,Box,5,Wakad,1
2025-07-10 00:40:40,2025-07-10 01:43:40,4.1,Pizza,6.04,Rain,Box,5,Camp,1
2025-07-09 07:52:59,2025-07-09 09:07:59,4.2,Dessert,3.82,Rain,Foil,2,Magarpatta,0
2025-07-08 17:28:14,2025-07-08 18:37:14,2.4,Chinese,5.12,Storm,Box,5,Baner,0
2025-07-09 15:44:34,2025-07-09 17:12:34,3.8,Chinese,7.04,Fog,Paper,2,Koregaon Park,0
2025-07-09 04:06:30,2025-07-09 04:57:30,1.1,Dessert,9.77,Fog,Paper,1,Aundh,0
2025-07-10 01:38:15,2025-07-10 02:28:15,2.9,Indian,6.12,Storm,Foil,2,Pashan,1
2025-07-09 23:16:22,2025-07-10 00:33:22,2.9,Sandwich,12.25,Clear,Paper,4,Bavdhan,1
2025-07-08 14:14:40,2025-07-08 15:37:40,2.5,Burger,14.69,Fog,Paper,5,Shivaji Nagar,1
2025-07-09 11:01:47,2025-07-09 11:27:47,2.9,Burger,13.79,Fog,Plastic,1,Hinjewadi,0
2025-07-08 14:04:00,2025-07-08 14:48:00,4.8,Burger,4.48,Storm,Foil,0,Pimple Saudagar,1
2025-07-09 07:23:57,2025-07-09 08:16:57,1.6,Dessert,7.17,Fog,Paper,4,Hinjewadi,1
2025-07-08 19:47:00,2025-07-08 20:28:00,1.3,Indian,3.33,Storm,Paper,4,Aundh,0
2025-07-10 07:59:47,2025-07-10 08:32:47,1.0,Chinese,11.67,Clear,Paper,4,Wakad,0
2025-07-08 17:26:31,2025-07-08 18:34:31,2.8,Burger,9.62,Clear,Foil,0,Bavdhan,1
2025-07-09 16:35:47,2025-07-09 16:59:47,3.6,Pizza,3.59,Clear,Box,4,Shivaji Nagar,0
2025-07-09 19:01:55,2025-07-09 20:18:55,3.2,Dessert,5.12,Rain,Box,0,Magarpatta,0
2025-07-09 10:28:48,2025-07-09 11:03:48,1.9,Sandwich,10.0,Fog,Paper,2,Wakad,1
2025-07-09 13:56:12,2025-07-09 15:21:12,2.4,Indian,11.97,Storm,Box,2,Shivaji Nagar,1
2025-07-09 22:46:13,2025-07-09 23:45:13,3.1,Pizza,12.51,Fog,Box,0,Pashan,1
2025-07-10 08:29:34,2025-07-10 09:35:34,1.5,Pizza,8.98,Storm,Plastic,5,Bavdhan,1
2025-07-09 15:14:55,2025-07-09 16:18:55,1.2,Pizza,2.39,Rain,Box,3,Viman Nagar,1
2025-07-09 00:56:14,2025-07-09 02:16:14,1.4,Dessert,14.58,Rain,Paper,4,Aundh,0
2025-07-08 13:25:29,2025-07-08 14:28:29,3.9,Dessert,5.36,Storm,Box,5,Baner,1
2025-07-08 22:29:38,2025-07-08 23:25:38,2.1,Burger,13.68,Fog,Paper,4,Kharadi,1
2025-07-09 11:46:53,2025-07-09 12:15:53,2.3,Chinese,10.19,Rain,Box,2,Magarpatta,1
2025-07-09 20:51:14,2025-07-09 22:19:14,3.2,Burger,12.28,Rain,Foil,3,Kharadi,0
2025-07-09 02:45:56,2025-07-09 03:22:56,2.6,Sandwich,7.04,Storm,Box,5,Kothrud,0
2025-07-09 22:09:27,2025-07-09 23:04:27,4.7,Sandwich,10.18,Fog,Box,3,Bavdhan,1
2025-07-09 12:09:51,2025-07-09 13:00:51,2.1,Indian,6.57,Fog,Paper,3,Shivaji Nagar,1
2025-07-10 09:31:31,2025-07-10 10:11:31,1.1,Indian,1.0,Fog,Paper,3,Pimple Saudagar,1
2025-07-08 16:46:24,2025-07-08 17:48:24,3.0,Pizza,14.75,Rain,Foil,5,Pimple Saudagar,0
2025-07-09 11:52:22,2025-07-09 12:52:22,1.5,Indian,10.22,Storm,Plastic,1,Shivaji Nagar,1
2025-07-09 21:14:56,2025-07-09 22:01:56,3.6,Chinese,3.35,Rain,Foil,2,Kharadi,1
2025-07-09 19:30:13,2025-07-09 20:09:13,1.1,Indian,13.78,Rain,Foil,0,Kothrud,0
2025-07-09 10:45:34,2025-07-09 11:11:34,3.6,Burger,10.97,Storm,Paper,4,Aundh,0
2025-07-10 06:20:27,2025-07-10 07:41:27,2.9,Dessert,14.44,Rain,Foil,5,Pimple Saudagar,1
2025-07-08 22:58:11,2025-07-09 00:08:11,3.9,Indian,14.2,Fog,Foil,1,Hadapsar,1
2025-07-10 00:07:58,2025-07-10 01:05:58,2.9,Chinese,4.27,Fog,Foil,2,Shivaji Nagar,1
2025-07-09 20:38:07,2025-07-09 21:10:07,3.9,Chinese,14.23,Rain,Paper,2,Pimple Saudagar,1
2025-07-09 22:28:46,2025-07-09 23:53:46,1.5,Burger,7.74,Fog,Foil,3,Kothrud,0
2025-07-09 08:17:30,2025-07-09 09:44:30,2.0,Pizza,9.96,Storm,Plastic,3,Pimple Saudagar,1
2025-07-08 17:51:50,2025-07-08 18:12:50,4.8,Dessert,14.31,Fog,Foil,1,Wakad,1
2025-07-09 04:41:14,2025-07-09 05:28:14,4.8,Chinese,6.8,Fog,Plastic,3,Pimple Saudagar,1
2025-07-08 14:56:10,2025-07-08 15:59:10,3.7,Sandwich,7.29,Fog,Foil,2,Magarpatta,0
2025-07-08 18:50:37,2025-07-08 19:57:37,4.4,Chinese,2.75,Storm,Paper,3,Bavdhan,1
2025-07-09 15:48:52,2025-07-09 16:08:52,4.5,Chinese,13.66,Fog,Box,1,Camp,0
2025-07-10 00:38:36,2025-07-10 01:11:36,1.7,Chinese,8.22,Storm,Foil,2,Kharadi,1
2025-07-10 04:59:31,2025-07-10 06:01:31,3.0,Pizza,12.4,Rain,Foil,3,Pimple Saudagar,1
2025-07-08 15:47:29,2025-07-08 16:32:29,3.8,Dessert,8.85,Clear,Box,1,Kothrud,0
2025-07-09 06:16:21,2025-07-09 07:43:21,1.2,Sandwich,7.39,Rain,Box,2,Pashan,1
2025-07-09 09:47:42,2025-07-09 10:20:42,4.7,Burger,2.84,Rain,Box,2,Hinjewadi,1
2025-07-09 05:52:47,2025-07-09 06:33:47,1.5,Indian,5.75,Rain,Box,1,Baner,1
2025-07-09 04:28:07,2025-07-09 05:49:07,2.4,Burger,4.12,Clear,Plastic,0,Wakad,1
2025-07-09 09:11:03,2025-07-09 10:07:03,4.1,Pizza,9.64,Fog,Paper,0,Viman Nagar,0
2025-07-09 09:14:47,2025-07-09 09:54:47,4.4,Dessert,7.64,Storm,Plastic,5,Wakad,1
2025-07-09 03:31:35,2025-07-09 04:06:35,1.7,Chinese,8.64,Clear,Box,1,Kothrud,1
2025-07-10 04:09:59,2025-07-10 05:33:59,4.2,Dessert,5.47,Fog,Paper,2,Pimple Saudagar,0
2025-07-09 22:19:46,2025-07-09 23:32:46,2.6,Pizza,2.24,Clear,Foil,4,Camp,1
2025-07-09 07:34:11,2025-07-09 07:56:11,3.9,Dessert,15.0,Rain,Paper,2,Kharadi,1
2025-07-10 07:54:56,2025-07-10 09:07:56,1.6,Chinese,14.77,Fog,Foil,1,Kothrud,1
2025-07-08 15:02:20,2025-07-08 16:03:20,1.8,Indian,10.82,Fog,Plastic,4,Pimple Saudagar,1
2025-07-10 03:36:41,2025-07-10 04:07:41,3.5,Burger,12.72,Storm,Paper,4,Hadapsar,1
2025-07-09 11:05:40,2025-07-09 12:26:40,2.0,Dessert,11.9,Fog,Plastic,2,Hinjewadi,1
2025-07-09 02:21:44,2025-07-09 03:16:44,4.2,Chinese,10.85,Fog,Plastic,0,Wakad,0
2025-07-09 22:42:57,2025-07-10 00:04:57,2.6,Pizza,5.27,Rain,Paper,0,Wakad,0
2025-07-10 08:26:01,2025-07-10 09:02:01,3.8,Burger,11.8,Rain,Paper,2,Kharadi,1
2025-07-08 20:37:56,2025-07-08 22:02:56,2.2,Pizza,8.99,Storm,Plastic,4,Magarpatta,0
2025-07-08 17:12:12,2025-07-08 17:35:12,2.3,Sandwich,9.41,Rain,Plastic,3,Bavdhan,1
2025-07-09 16:04:14,2025-07-09 16:35:14,4.1,Indian,3.57,Clear,Foil,0,Magarpatta,0
2025-07-08 11:42:49,2025-07-08 12:32:49,4.3,Sandwich,2.01,Fog,Box,5,Viman Nagar,1
2025-07-10 02:29:09,2025-07-10 03:13:09,2.0,Burger,14.59,Fog,Box,5,Camp,1
2025-07-10 03:28:27,2025-07-10 04:46:27,3.2,Pizza,5.18,Rain,Box,5,Bavdhan,1
2025-07-08 21:45:03,2025-07-08 22:36:03,2.0,Dessert,14.26,Storm,Paper,5,Camp,1
2025-07-10 05:45:28,2025-07-10 06:21:28,2.1,Sandwich,13.03,Clear,Box,0,Wakad,1
2025-07-08 10:41:25,2025-07-08 11:09:25,4.3,Indian,13.77,Fog,Plastic,4,Bavdhan,1
2025-07-09 16:56:07,2025-07-09 17:19:07,3.9,Indian,12.57,Clear,Box,3,Baner,0
2025-07-10 10:38:37,2025-07-10 12:02:37,2.4,Burger,5.89,Rain,Plastic,2,Pashan,1
2025-07-09 14:30:48,2025-07-09 15:41:48,3.9,Pizza,7.55,Fog,Foil,0,Bavdhan,0
2025-07-10 06:12:25,2025-07-10 07:06:25,4.9,Chinese,5.26,Storm,Paper,5,Shivaji Nagar,0
2025-07-10 05:17:55,2025-07-10 05:47:55,1.2,Indian,9.19,Storm,Paper,2,Aundh,1
2025-07-09 07:25:23,2025-07-09 08:11:23,2.8,Sandwich,12.79,Fog,Box,2,Aundh,1
2025-07-09 08:27:38,2025-07-09 09:20:38,3.8,Burger,9.73,Fog,Foil,2,Kothrud,0
2025-07-09 09:29:52,2025-07-09 10:44:52,3.8,Sandwich,4.87,Storm,Plastic,3,Viman Nagar,0
2025-07-08 21:45:26,2025-07-08 22:08:26,3.3,Dessert,5.56,Storm,Foil,4,Aundh,0
2025-07-08 11:18:23,2025-07-08 11:41:23,3.4,Chinese,3.8,Rain,Plastic,4,Aundh,1
2025-07-10 02:59:32,2025-07-10 04:02:32,1.9,Pizza,11.14,Storm,Plastic,4,Aundh,1
2025-07-09 07:37:16,2025-07-09 08:21:16,3.3,Dessert,8.66,Rain,Foil,3,Aundh,1
2025-07-08 23:25:28,2025-07-08 23:53:28,1.1,Dessert,9.17,Rain,Foil,1,Shivaji Nagar,0
2025-07-10 00:10:44,2025-07-10 00:46:44,4.8,Dessert,2.62,Storm,Plastic,2,Hinjewadi,0
2025-07-08 17:45:25,2025-07-08 18:36:25,1.4,Indian,12.14,Fog,Box,2,Aundh,1
2025-07-08 17:23:31,2025-07-08 18:03:31,4.8,Burger,5.06,Fog,Box,1,Hinjewadi,0
2025-07-08 14:51:48,2025-07-08 15:46:48,2.0,Chinese,4.21,Rain,Foil,5,Pashan,1
2025-07-09 16:55:19,2025-07-09 17:56:19,4.3,Burger,5.44,Clear,Plastic,1,Magarpatta,0
2025-07-09 19:14:29,2025-07-09 20:17:29,4.4,Dessert,7.35,Rain,Paper,2,Magarpatta,0
2025-07-10 04:19:46,2025-07-10 05:40:46,4.8,Burger,6.87,Storm,Plastic,3,Bavdhan,0
2025-07-09 10:50:45,2025-07-09 11:26:45,3.0,Chinese,4.89,Storm,Plastic,5,Bavdhan,0
2025-07-10 04:36:05,2025-07-10 05:12:05,2.8,Indian,7.38,Clear,Plastic,0,Shivaji Nagar,0
2025-07-09 04:33:27,2025-07-09 05:00:27,4.1,Dessert,7.6,Storm,Plastic,1,Hinjewadi,0
2025-07-10 06:44:20,2025-07-10 07:34:20,2.3,Indian,5.18,Fog,Paper,2,Viman Nagar,0
2025-07-09 16:53:44,2025-07-09 18:13:44,1.1,Burger,13.04,Fog,Foil,3,Shivaji Nagar,1
2025-07-08 11:39:01,2025-07-08 12:52:01,3.7,Indian,9.81,Storm,Paper,2,Pimple Saudagar,1
2025-07-09 18:50:13,2025-07-09 19:10:13,5.0,Sandwich,14.04,Clear,Paper,1,Bavdhan,1
2025-07-08 20:37:02,2025-07-08 21:12:02,2.0,Chinese,5.37,Rain,Foil,0,Pashan,1
2025-07-09 09:57:34,2025-07-09 11:11:34,1.8,Dessert,3.48,Rain,Box,4,Pimple Saudagar,1
2025-07-10 03:38:36,2025-07-10 04:17:36,1.3,Indian,12.79,Fog,Plastic,2,Hinjewadi,1
2025-07-09 02:21:33,2025-07-09 02:59:33,2.3,Sandwich,6.42,Rain,Box,0,Camp,1
2025-07-08 11:20:10,2025-07-08 12:00:10,4.1,Chinese,3.17,Rain,Box,0,Wakad,1
2025-07-10 10:04:32,2025-07-10 10:44:32,3.1,Indian,1.31,Fog,Plastic,3,Kothrud,0
2025-07-09 05:11:08,2025-07-09 05:38:08,3.2,Chinese,3.7,Fog,Paper,2,Pimple Saudagar,0
2025-07-10 02:04:02,2025-07-10 02:34:02,3.5,Sandwich,6.22,Fog,Paper,4,Hadapsar,0
2025-07-09 22:18:59,2025-07-09 23:14:59,3.4,Sandwich,1.96,Rain,Foil,3,Pashan,1
2025-07-08 12:38:54,2025-07-08 13:02:54,3.1,Chinese,14.3,Fog,Paper,5,Koregaon Park,1
2025-07-08 20:27:28,2025-07-08 21:02:28,1.6,Indian,8.44,Storm,Foil,2,Kharadi,1
2025-07-09 03:44:19,2025-07-09 04:24:19,1.4,Dessert,14.06,Fog,Box,2,Magarpatta,1
2025-07-10 02:37:29,2025-07-10 03:10:29,4.7,Burger,4.87,Clear,Box,3,Camp,1
2025-07-08 11:49:56,2025-07-08 13:11:56,2.8,Indian,1.5,Rain,Paper,0,Wakad,1
2025-07-10 10:18:43,2025-07-10 10:45:43,1.6,Burger,1.43,Fog,Foil,5,Hadapsar,1
2025-07-09 11:36:26,2025-07-09 12:38:26,3.1,Sandwich,9.19,Clear,Foil,1,Pashan,0
2025-07-09 15:38:16,2025-07-09 16:59:16,4.9,Chinese,1.09,Fog,Box,1,Koregaon Park,0
2025-07-08 18:48:24,2025-07-08 19:56:24,2.0,Indian,8.13,Rain,Box,4,Pashan,1
2025-07-09 12:23:21,2025-07-09 13:02:21,2.5,Sandwich,2.21,Rain,Plastic,1,Kothrud,1
2025-07-10 03:16:14,2025-07-10 04:13:14,3.8,Dessert,14.23,Clear,Paper,4,Magarpatta,1
2025-07-10 04:15:20,2025-07-10 04:59:20,3.7,Burger,7.19,Clear,Plastic,5,Shivaji Nagar,0
2025-07-09 12:43:58,2025-07-09 14:10:58,4.9,Chinese,13.94,Fog,Plastic,3,Pimple Saudagar,0
2025-07-08 16:55:11,2025-07-08 17:42:11,4.2,Pizza,9.5,Storm,Plastic,5,Pashan,1
2025-07-09 14:19:45,2025-07-09 14:49:45,4.6,Burger,2.02,Rain,Foil,1,Kothrud,1
2025-07-10 04:55:25,2025-07-10 05:59:25,3.5,Dessert,9.05,Rain,Paper,5,Hinjewadi,0
2025-07-10 06:59:31,2025-07-10 08:14:31,1.5,Indian,9.21,Storm,Foil,0,Bavdhan,0
2025-07-09 20:32:06,2025-07-09 21:52:06,2.4,Burger,2.83,Rain,Foil,5,Aundh,1
2025-07-09 14:16:47,2025-07-09 15:22:47,1.7,Burger,13.35,Clear,Plastic,2,Pimple Saudagar,1
2025-07-09 00:26:21,2025-07-09 01:21:21,1.7,Dessert,7.27,Storm,Paper,2,Koregaon Park,1
2025-07-09 09:50:36,2025-07-09 11:05:36,3.2,Burger,6.92,Storm,Box,1,Kharadi,1
2025-07-10 01:37:36,2025-07-10 02:15:36,2.8,Indian,4.5,Clear,Foil,2,Magarpatta,0
2025-07-09 04:44:53,2025-07-09 05:49:53,1.3,Indian,7.73,Rain,Box,4,Camp,1
2025-07-09 10:47:58,2025-07-09 11:53:58,2.5,Burger,10.87,Storm,Foil,3,Koregaon Park,1
2025-07-09 07:15:50,2025-07-09 08:03:50,4.3,Indian,11.24,Storm,Paper,5,Viman Nagar,1
2025-07-08 18:14:33,2025-07-08 19:20:33,1.2,Sandwich,3.57,Fog,Box,2,Aundh,1
2025-07-09 11:30:33,2025-07-09 12:00:33,1.4,Chinese,6.95,Fog,Foil,4,Wakad,0
2025-07-09 22:45:34,2025-07-09 23:50:34,3.9,Burger,5.85,Rain,Paper,1,Bavdhan,0
2025-07-08 15:13:26,2025-07-08 15:35:26,2.5,Indian,3.18,Rain,Box,5,Magarpatta,0
2025-07-09 03:34:17,2025-07-09 04:12:17,1.4,Pizza,13.93,Fog,Plastic,4,Kharadi,1
2025-07-10 03:55:29,2025-07-10 05:02:29,1.3,Chinese,5.51,Clear,Plastic,4,Kharadi,1
2025-07-09 07:40:58,2025-07-09 08:15:58,1.2,Indian,14.88,Fog,Paper,3,Viman Nagar,0
2025-07-08 12:03:03,2025-07-08 12:52:03,4.4,Indian,12.29,Fog,Plastic,5,Baner,0
2025-07-10 03:34:15,2025-07-10 04:13:15,4.4,Pizza,3.05,Rain,Paper,0,Hadapsar,0
2025-07-09 20:46:36,2025-07-09 22:06:36,4.7,Chinese,4.33,Storm,Foil,2,Kharadi,0
2025-07-09 02:56:06,2025-07-09 03:52:06,4.0,Indian,4.97,Clear,Box,3,Baner,1
2025-07-09 19:13:36,2025-07-09 20:15:36,3.5,Indian,6.04,Storm,Paper,4,Magarpatta,1
2025-07-09 08:19:40,2025-07-09 08:39:40,4.5,Sandwich,7.69,Storm,Box,2,Viman Nagar,0
2025-07-09 07:18:04,2025-07-09 08:00:04,2.0,Indian,14.78,Clear,Box,5,Viman Nagar,1
2025-07-09 08:48:38,2025-07-09 09:58:38,4.3,Pizza,7.76,Rain,Box,2,Bavdhan,0
2025-07-09 00:38:32,2025-07-09 01:32:32,2.9,Chinese,8.83,Rain,Box,2,Shivaji Nagar,0
2025-07-08 21:50:07,2025-07-08 22:28:07,4.6,Sandwich,13.07,Clear,Plastic,4,Aundh,0
2025-07-09 05:34:44,2025-07-09 06:39:44,1.8,Sandwich,7.11,Rain,Box,2,Baner,0
2025-07-09 21:37:05,2025-07-09 22:21:05,4.9,Sandwich,7.3,Fog,Paper,3,Hadapsar,0
2025-07-08 15:26:12,2025-07-08 16:52:12,4.6,Burger,12.42,Fog,Paper,3,Shivaji Nagar,1
2025-07-09 20:19:22,2025-07-09 21:29:22,1.7,Indian,2.55,Fog,Paper,2,Bavdhan,0
2025-07-09 21:50:57,2025-07-09 23:06:57,3.4,Chinese,14.45,Fog,Paper,0,Hadapsar,1
2025-07-08 16:24:00,2025-07-08 16:57:00,1.4,Pizza,6.55,Rain,Paper,2,Kharadi,1
2025-07-09 17:23:16,2025-07-09 18:07:16,1.7,Sandwich,8.67,Storm,Foil,3,Kharadi,1
2025-07-08 13:31:06,2025-07-08 14:48:06,1.7,Sandwich,6.04,Storm,Plastic,2,Hinjewadi,0
2025-07-10 07:31:53,2025-07-10 08:35:53,4.7,Dessert,11.81,Storm,Paper,1,Shivaji Nagar,0
2025-07-10 00:26:33,2025-07-10 00:55:33,3.8,Dessert,14.62,Fog,Plastic,2,Baner,1
2025-07-10 06:03:15,2025-07-10 06:59:15,3.8,Sandwich,9.46,Fog,Foil,1,Camp,0
2025-07-09 18:55:53,2025-07-09 19:43:53,4.5,Pizza,1.69,Rain,Box,1,Bavdhan,1
2025-07-09 05:37:16,2025-07-09 06:13:16,1.4,Pizza,6.72,Clear,Paper,5,Aundh,0
2025-07-09 07:16:48,2025-07-09 07:55:48,3.3,Dessert,13.18,Fog,Foil,2,Koregaon Park,0
2025-07-10 08:31:47,2025-07-10 09:49:47,3.9,Pizza,6.34,Storm,Box,5,Bavdhan,0
2025-07-09 00:24:59,2025-07-09 01:19:59,4.8,Burger,4.24,Storm,Foil,5,Camp,1
2025-07-09 09:40:47,2025-07-09 10:04:47,2.3,Dessert,10.73,Storm,Paper,3,Hadapsar,1
2025-07-10 05:33:12,2025-07-10 05:53:12,4.4,Chinese,9.2,Storm,Paper,0,Hinjewadi,1
2025-07-10 08:21:18,2025-07-10 09:32:18,3.2,Dessert,14.65,Fog,Foil,0,Wakad,1
2025-07-08 13:02:38,2025-07-08 14:13:38,2.5,Chinese,7.43,Storm,Paper,3,Magarpatta,0
2025-07-08 19:29:10,2025-07-08 20:37:10,1.4,Indian,12.92,Rain,Paper,1,Shivaji Nagar,0
2025-07-08 13:55:31,2025-07-08 14:55:31,4.3,Dessert,11.57,Rain,Box,4,Kothrud,0
2025-07-08 15:01:45,2025-07-08 15:44:45,3.8,Pizza,4.01,Clear,Box,3,Magarpatta,1
2025-07-09 12:38:58,2025-07-09 13:35:58,3.0,Chinese,11.19,Fog,Plastic,0,Baner,1
2025-07-09 11:52:07,2025-07-09 12:50:07,2.5,Burger,4.46,Rain,Plastic,4,Wakad,0
2025-07-09 18:25:00,2025-07-09 19:13:00,3.6,Pizza,1.77,Rain,Plastic,2,Wakad,0
2025-07-09 07:16:03,2025-07-09 08:23:03,1.2,Chinese,4.6,Fog,Paper,5,Hadapsar,1
